student_id,faculty,major,current_semester,gpa,interest_area,elective_code,elective_name,elective_term,course_difficulty,ects,success_probability,passed,gpa_risk
239800208,School of Education and Humanities,Pedagogy and Psychology,7,3.08,"Education, Law, Research",EDU210,Educational Psychology,3,Hard,5,0.61,1,Low
211283163,School of IT and Applied Mathematics,Information Systems,8,2.42,Data Analysis,INF340,Enterprise Systems,7,Medium,5,0.51,0,High
206657505,School of IT and Applied Mathematics,Computer Science,2,2.5,Finance,CSS330,Operating Systems,5,Easy,5,0.43,0,Medium
226704171,"School of Social Sciences, Business and Law",Management,1,2.01,"Business, Research",MGT410,Strategic Management,7,Easy,3,0.35,0,High
237860276,School of Education and Humanities,Mathematics,1,3.64,"Statistics, Business",MAT330,Topology,6,Easy,3,0.6,1,Low
228371264,"School of Social Sciences, Business and Law",International Law,1,2.39,Programming,LAW330,Human Rights Law,5,Medium,4,0.41,0,High
242490656,School of IT and Applied Mathematics,Information Systems,7,3.6,"Finance, Machine Learning, Education",INF340,Enterprise Systems,7,Easy,3,0.69,1,Low
244808806,"School of Social Sciences, Business and Law",International Law,4,2.24,"Finance, Data Analysis, Programming",LAW210,International Public Law,3,Hard,3,0.39,0,High
224256200,School of IT and Applied Mathematics,Computer Science,2,2.73,"Data Analysis, Research",CSS330,Operating Systems,5,Easy,3,0.46,0,Medium
244128203,"School of Social Sciences, Business and Law",Management,5,3.24,"Research, Programming",MGT410,Strategic Management,7,Easy,3,0.54,1,Low
234979604,"School of Social Sciences, Business and Law",Management,1,3.22,Business,MGT320,Project Management,5,Easy,4,0.53,0,Low
206442858,School of IT and Applied Mathematics,Statistics and Data Science,3,2.29,"Machine Learning, Business, Data Analysis",INF376,Natural Language Processing,7,Easy,5,0.39,0,High
226338376,School of Education and Humanities,Physics,8,2.26,"Business, Data Analysis",PHY330,Electrodynamics,6,Easy,5,0.49,0,High
216606258,School of IT and Applied Mathematics,Computer Science,4,3.12,"Artificial Intelligence, Data Analysis",CSS439,Distributed Systems,7,Hard,5,0.42,0,Low
207153840,"School of Social Sciences, Business and Law",Management,7,3.07,"Machine Learning, Law, Programming",MGT320,Project Management,5,Hard,3,0.51,1,Low
216274132,School of Education and Humanities,Physics,5,3.02,"Business, Education",PHY410,Statistical Physics,7,Easy,3,0.5,1,Low
201083056,School of Education and Humanities,Physics,2,2.54,"Statistics, Machine Learning",PHY310,Quantum Mechanics,5,Easy,3,0.43,1,Medium
239594085,School of Education and Humanities,Pedagogy and Psychology,6,2.69,"Education, Programming",EDU210,Educational Psychology,3,Hard,5,0.55,1,Medium
209639607,School of Education and Humanities,Pedagogy and Psychology,3,2.18,Machine Learning,EDU410,Inclusive Education,7,Easy,5,0.38,0,High
245521713,School of Education and Humanities,Mathematics,6,2.27,"Statistics, Law, Business",MAT310,Abstract Algebra,5,Medium,5,0.49,1,High
211748543,School of IT and Applied Mathematics,Information Systems,3,3.06,"Education, Data Analysis",INF320,Information Security,6,Hard,4,0.41,0,Low
246493265,School of IT and Applied Mathematics,Computer Science,8,2.32,"Finance, Artificial Intelligence",CSS330,Operating Systems,5,Hard,5,0.4,0,High
222703293,School of Education and Humanities,Mathematics,5,3.07,Machine Learning,MAT410,Functional Analysis,7,Hard,3,0.41,1,Low
213627272,"School of Social Sciences, Business and Law",Economics,3,3.62,"Research, Data Analysis",ECO410,Econometrics,7,Easy,4,0.59,0,Low
213245261,"School of Social Sciences, Business and Law",International Law,7,2.36,"Research, Statistics",LAW330,Human Rights Law,5,Medium,5,0.5,0,High
216554998,School of IT and Applied Mathematics,Information Systems,6,3.2,"Data Analysis, Research",INF340,Enterprise Systems,7,Medium,4,0.53,1,Low
234564879,School of IT and Applied Mathematics,Information Systems,4,3.93,"Machine Learning, Data Analysis, Programming",INF320,Information Security,6,Medium,4,0.64,1,Low
219536732,School of IT and Applied Mathematics,Computer Science,8,2.57,"Finance, Data Analysis",CSS330,Operating Systems,5,Medium,5,0.54,1,Medium
213299781,School of IT and Applied Mathematics,Statistics and Data Science,4,2.8,"Machine Learning, Business, Data Analysis",CSS324,Introduction to Machine Learning,7,Easy,3,0.57,0,Medium
226648856,School of IT and Applied Mathematics,Information Systems,1,2.17,"Artificial Intelligence, Machine Learning",INF305,Database Systems,5,Medium,4,0.38,0,High
216885303,"School of Social Sciences, Business and Law",Economics,3,2.19,Education,ECO410,Econometrics,7,Hard,4,0.28,1,High
242489037,School of IT and Applied Mathematics,Computer Science,5,2.61,Programming,CSS439,Distributed Systems,7,Easy,3,0.44,1,Medium
247692575,School of Education and Humanities,Pedagogy and Psychology,2,2.24,"Education, Data Analysis, Law",EDU210,Educational Psychology,3,Medium,4,0.49,0,High
213696596,School of Education and Humanities,Physics,4,3.22,"Research, Business, Programming",PHY410,Statistical Physics,7,Medium,5,0.53,0,Low
206369148,School of Education and Humanities,Pedagogy and Psychology,8,3.34,"Statistics, Data Analysis",EDU330,Teaching Methodologies,5,Hard,3,0.55,1,Low
221596309,School of IT and Applied Mathematics,Information Systems,4,3.51,"Finance, Law, Programming",INF340,Enterprise Systems,7,Easy,3,0.58,1,Low
233042069,"School of Social Sciences, Business and Law",Management,2,3.99,"Machine Learning, Law, Research",MGT210,Principles of Management,3,Medium,5,0.65,1,Low
235464890,"School of Social Sciences, Business and Law",Economics,8,3.01,"Education, Business",ECO410,Econometrics,7,Hard,3,0.5,1,Low
203185817,School of Education and Humanities,Physics,1,3.81,"Law, Research, Statistics",PHY330,Electrodynamics,6,Hard,5,0.52,0,Low
218645852,School of IT and Applied Mathematics,Information Systems,4,2.65,Education,INF305,Database Systems,5,Medium,3,0.45,1,Medium
236591730,School of IT and Applied Mathematics,Computer Science,8,2.79,"Law, Artificial Intelligence",CSS439,Distributed Systems,7,Easy,5,0.57,1,Medium
204082450,School of Education and Humanities,Mathematics,5,3.92,"Machine Learning, Programming, Research",MAT310,Abstract Algebra,5,Medium,5,0.74,0,Low
227452374,School of IT and Applied Mathematics,Statistics and Data Science,2,2.31,"Law, Artificial Intelligence",SDS305,Applied Statistics,5,Easy,3,0.4,0,High
236388984,School of Education and Humanities,Mathematics,8,2.99,Statistics,MAT410,Functional Analysis,7,Hard,5,0.5,0,Medium
231513141,School of IT and Applied Mathematics,Information Systems,3,2.5,Artificial Intelligence,INF340,Enterprise Systems,7,Hard,4,0.33,1,Medium
206932529,School of Education and Humanities,Pedagogy and Psychology,8,2.27,"Education, Programming",EDU210,Educational Psychology,3,Hard,5,0.49,1,High
211097002,"School of Social Sciences, Business and Law",International Law,2,3.28,Law,LAW410,International Arbitration,7,Hard,5,0.44,0,Low
222251956,School of Education and Humanities,Physics,7,2.95,"Statistics, Education, Finance",PHY410,Statistical Physics,7,Hard,3,0.49,1,Medium
236674111,School of Education and Humanities,Pedagogy and Psychology,3,2.71,"Data Analysis, Finance, Programming",EDU210,Educational Psychology,3,Hard,3,0.46,1,Medium
202576669,"School of Social Sciences, Business and Law",Management,1,2.74,Law,MGT410,Strategic Management,7,Hard,4,0.36,0,Medium
246687103,School of Education and Humanities,Pedagogy and Psychology,2,3.21,"Education, Law, Business",EDU330,Teaching Methodologies,5,Easy,5,0.53,1,Low
211686931,"School of Social Sciences, Business and Law",Finance,4,3.05,Finance,FIN220,Corporate Finance,4,Medium,5,0.71,1,Low
205365073,School of IT and Applied Mathematics,Statistics and Data Science,3,2.91,"Education, Research, Machine Learning",INF376,Natural Language Processing,7,Hard,4,0.39,1,Medium
234958928,School of Education and Humanities,Mathematics,1,3.62,Business,MAT330,Topology,6,Medium,4,0.59,1,Low
242267707,School of Education and Humanities,Mathematics,4,3.31,"Data Analysis, Business",MAT310,Abstract Algebra,5,Hard,4,0.45,0,Low
211561043,"School of Social Sciences, Business and Law",Economics,4,2.14,Data Analysis,ECO410,Econometrics,7,Medium,3,0.37,1,High
239211665,"School of Social Sciences, Business and Law",Management,4,2.31,"Education, Statistics, Research",MGT320,Project Management,5,Hard,3,0.3,0,High
247788413,"School of Social Sciences, Business and Law",International Law,6,3.85,"Finance, Education, Law",LAW330,Human Rights Law,5,Medium,5,0.83,1,Low
239527166,School of Education and Humanities,Physics,1,2.38,"Statistics, Business",PHY330,Electrodynamics,6,Easy,5,0.41,0,High
205621883,"School of Social Sciences, Business and Law",Finance,7,3.15,"Machine Learning, Finance, Artificial Intelligence",FIN330,Investment Analysis,6,Easy,3,0.62,0,Low
219787742,School of IT and Applied Mathematics,Information Systems,6,3.57,"Research, Statistics",INF340,Enterprise Systems,7,Easy,3,0.59,1,Low
247097507,"School of Social Sciences, Business and Law",Management,2,3.95,Education,MGT210,Principles of Management,3,Easy,3,0.64,0,Low
224741722,School of Education and Humanities,Physics,7,3.79,Statistics,PHY410,Statistical Physics,7,Hard,3,0.62,1,Low
204269615,"School of Social Sciences, Business and Law",Finance,2,3.11,Finance,FIN410,Risk Management,7,Easy,4,0.52,1,Low
229636499,School of Education and Humanities,Mathematics,4,2.5,"Finance, Research",MAT410,Functional Analysis,7,Easy,5,0.43,1,Medium
216146849,School of Education and Humanities,Mathematics,1,2.06,"Business, Machine Learning",MAT310,Abstract Algebra,5,Medium,5,0.36,1,High
235099671,"School of Social Sciences, Business and Law",International Law,1,2.7,"Law, Research, Machine Learning",LAW330,Human Rights Law,5,Easy,5,0.56,1,Medium
241840685,School of IT and Applied Mathematics,Statistics and Data Science,6,2.82,"Finance, Artificial Intelligence, Programming",SDS305,Applied Statistics,5,Easy,4,0.57,0,Medium
222397644,School of IT and Applied Mathematics,Information Systems,5,2.76,Statistics,INF340,Enterprise Systems,7,Hard,5,0.36,1,Medium
237009352,School of IT and Applied Mathematics,Statistics and Data Science,1,3.08,"Law, Business",INF376,Natural Language Processing,7,Hard,5,0.41,0,Low
242868370,School of Education and Humanities,Physics,1,2.24,"Research, Business, Law",PHY310,Quantum Mechanics,5,Hard,3,0.29,1,High
233174023,School of IT and Applied Mathematics,Statistics and Data Science,6,3.66,Data Analysis,INF376,Natural Language Processing,7,Medium,3,0.6,1,Low
229334289,School of Education and Humanities,Pedagogy and Psychology,7,2.42,Machine Learning,EDU410,Inclusive Education,7,Hard,4,0.41,1,High
202572737,School of Education and Humanities,Mathematics,1,2.49,Programming,MAT410,Functional Analysis,7,Easy,3,0.42,1,High
244225539,"School of Social Sciences, Business and Law",Finance,4,2.57,Finance,FIN220,Corporate Finance,4,Easy,5,0.64,0,Medium
234890527,School of IT and Applied Mathematics,Information Systems,7,2.85,Business,INF305,Database Systems,5,Hard,3,0.48,1,Medium
246270434,School of Education and Humanities,Physics,8,2.63,"Finance, Education",PHY330,Electrodynamics,6,Hard,4,0.44,0,Medium
209287459,"School of Social Sciences, Business and Law",Economics,4,3.62,"Statistics, Data Analysis",ECO210,Microeconomics,3,Medium,4,0.69,1,Low
218236329,School of Education and Humanities,Physics,2,2.57,"Law, Artificial Intelligence",PHY330,Electrodynamics,6,Medium,3,0.44,0,Medium
209037082,School of IT and Applied Mathematics,Computer Science,1,3.06,"Education, Machine Learning, Law",CSS350,Software Engineering,5,Medium,5,0.51,0,Low
208971700,School of IT and Applied Mathematics,Computer Science,7,2.58,"Business, Data Analysis",CSS350,Software Engineering,5,Medium,4,0.54,1,Medium
212339361,School of Education and Humanities,Pedagogy and Psychology,2,2.58,Research,EDU410,Inclusive Education,7,Easy,3,0.44,0,Medium
201987739,"School of Social Sciences, Business and Law",International Law,2,2.03,Machine Learning,LAW210,International Public Law,3,Hard,3,0.25,0,High
203178942,School of Education and Humanities,Physics,2,3.26,Statistics,PHY310,Quantum Mechanics,5,Easy,3,0.54,1,Low
208624405,School of IT and Applied Mathematics,Computer Science,7,2.92,"Programming, Research",CSS210,Data Structures,3,Easy,3,0.59,1,Medium
213311384,School of IT and Applied Mathematics,Information Systems,4,2.45,Finance,INF320,Information Security,6,Medium,5,0.42,0,High
221687661,School of Education and Humanities,Mathematics,5,2.06,"Programming, Business, Machine Learning",MAT330,Topology,6,Easy,5,0.36,0,High
224991581,School of Education and Humanities,Pedagogy and Psychology,5,2.58,"Research, Artificial Intelligence, Finance",EDU210,Educational Psychology,3,Easy,5,0.54,1,Medium
228962614,School of IT and Applied Mathematics,Statistics and Data Science,3,2.74,"Finance, Education",SDS305,Applied Statistics,5,Hard,5,0.36,0,Medium
245485433,"School of Social Sciences, Business and Law",International Law,7,3.79,"Research, Data Analysis",LAW410,International Arbitration,7,Easy,4,0.72,1,Low
248528298,"School of Social Sciences, Business and Law",Management,3,2.8,Data Analysis,MGT320,Project Management,5,Medium,3,0.47,0,Medium
222541953,School of Education and Humanities,Mathematics,4,2.26,Statistics,MAT330,Topology,6,Medium,5,0.39,0,High
237761700,School of Education and Humanities,Pedagogy and Psychology,7,3.73,Education,EDU410,Inclusive Education,7,Medium,5,0.81,1,Low
239046718,"School of Social Sciences, Business and Law",Management,2,3.99,"Law, Programming",MGT410,Strategic Management,7,Hard,3,0.55,1,Low
233362173,"School of Social Sciences, Business and Law",Finance,2,3.52,Statistics,FIN220,Corporate Finance,4,Easy,3,0.58,1,Low
208282520,School of Education and Humanities,Pedagogy and Psychology,1,2.96,Machine Learning,EDU330,Teaching Methodologies,5,Easy,4,0.49,0,Medium
205409316,"School of Social Sciences, Business and Law",Management,2,3.82,"Data Analysis, Statistics, Business",MGT320,Project Management,5,Medium,3,0.62,0,Low
204257936,School of IT and Applied Mathematics,Information Systems,6,2.05,"Research, Education, Business",INF340,Enterprise Systems,7,Easy,3,0.36,0,High
226203082,School of Education and Humanities,Pedagogy and Psychology,2,2.18,"Business, Law",EDU330,Teaching Methodologies,5,Hard,4,0.28,0,High
246959086,"School of Social Sciences, Business and Law",Management,3,2.31,"Artificial Intelligence, Machine Learning, Research",MGT320,Project Management,5,Medium,3,0.4,0,High
239302972,"School of Social Sciences, Business and Law",Management,8,2.86,"Business, Law, Artificial Intelligence",MGT410,Strategic Management,7,Easy,5,0.58,1,Medium
213454770,School of IT and Applied Mathematics,Statistics and Data Science,1,2.91,"Law, Education, Artificial Intelligence",CSS421,Computer Vision,7,Medium,5,0.49,1,Medium
231461509,"School of Social Sciences, Business and Law",Finance,4,2.25,"Research, Artificial Intelligence",FIN330,Investment Analysis,6,Medium,3,0.39,1,High
213843163,School of Education and Humanities,Mathematics,3,2.62,Finance,MAT310,Abstract Algebra,5,Hard,3,0.34,0,Medium
208158239,School of Education and Humanities,Physics,1,3.86,"Machine Learning, Data Analysis, Business",PHY330,Electrodynamics,6,Hard,5,0.53,1,Low
245968522,School of IT and Applied Mathematics,Information Systems,7,3.32,Education,INF305,Database Systems,5,Easy,3,0.65,1,Low
215506955,School of IT and Applied Mathematics,Statistics and Data Science,1,2.69,"Research, Education, Programming",CSS324,Introduction to Machine Learning,7,Hard,5,0.35,0,Medium
216119709,School of Education and Humanities,Mathematics,7,2.2,"Data Analysis, Education",MAT410,Functional Analysis,7,Medium,4,0.48,0,High
236278809,School of IT and Applied Mathematics,Computer Science,3,2.07,"Law, Data Analysis",CSS439,Distributed Systems,7,Hard,5,0.26,0,High
209382427,School of IT and Applied Mathematics,Computer Science,1,2.56,Education,CSS350,Software Engineering,5,Hard,5,0.33,0,Medium
227377327,School of IT and Applied Mathematics,Information Systems,1,3.24,"Data Analysis, Programming, Education",INF305,Database Systems,5,Medium,4,0.54,0,Low
203486279,School of Education and Humanities,Physics,8,3.97,"Education, Business",PHY310,Quantum Mechanics,5,Easy,5,0.75,1,Low
245199720,"School of Social Sciences, Business and Law",International Law,4,3.81,Programming,LAW210,International Public Law,3,Medium,4,0.72,1,Low
216600283,School of Education and Humanities,Mathematics,7,3.07,"Finance, Research",MAT330,Topology,6,Medium,3,0.61,1,Low
231077396,"School of Social Sciences, Business and Law",Economics,5,3.07,Machine Learning,ECO330,Macroeconomics,5,Medium,5,0.61,0,Low
222291191,"School of Social Sciences, Business and Law",International Law,2,3.85,Artificial Intelligence,LAW210,International Public Law,3,Hard,4,0.53,1,Low
225296300,"School of Social Sciences, Business and Law",Management,5,3.51,Machine Learning,MGT320,Project Management,5,Hard,4,0.58,0,Low
233416984,School of Education and Humanities,Physics,7,3.25,"Data Analysis, Education",PHY310,Quantum Mechanics,5,Medium,3,0.64,1,Low
241671236,School of IT and Applied Mathematics,Statistics and Data Science,5,3.15,Law,CSS421,Computer Vision,7,Medium,4,0.52,1,Low
234910490,School of IT and Applied Mathematics,Computer Science,5,3.37,"Research, Programming, Business",CSS330,Operating Systems,5,Medium,5,0.66,0,Low
208048776,School of IT and Applied Mathematics,Computer Science,2,3.32,Machine Learning,CSS210,Data Structures,3,Hard,5,0.45,0,Low
227926475,School of IT and Applied Mathematics,Statistics and Data Science,1,2.35,Artificial Intelligence,SDS306,Simulation Modeling,5,Easy,3,0.4,0,High
225102575,School of IT and Applied Mathematics,Computer Science,2,3.73,"Artificial Intelligence, Statistics, Research",CSS210,Data Structures,3,Hard,5,0.51,1,Low
219097597,"School of Social Sciences, Business and Law",Management,5,3.96,Law,MGT410,Strategic Management,7,Medium,5,0.64,1,Low
211679482,"School of Social Sciences, Business and Law",Finance,4,2.3,"Artificial Intelligence, Finance, Research",FIN410,Risk Management,7,Medium,5,0.4,0,High
204078210,School of Education and Humanities,Physics,1,3.81,"Education, Statistics, Machine Learning",PHY310,Quantum Mechanics,5,Medium,4,0.62,0,Low
217676311,"School of Social Sciences, Business and Law",International Law,8,2.87,Business,LAW330,Human Rights Law,5,Hard,5,0.48,1,Medium
228424175,School of IT and Applied Mathematics,Statistics and Data Science,1,2.69,Artificial Intelligence,CSS421,Computer Vision,7,Easy,5,0.45,0,Medium
232568161,"School of Social Sciences, Business and Law",International Law,8,3.57,Education,LAW330,Human Rights Law,5,Easy,5,0.69,1,Low
234636079,"School of Social Sciences, Business and Law",Finance,1,2.19,"Artificial Intelligence, Law, Statistics",FIN330,Investment Analysis,6,Easy,3,0.38,1,High
204974436,"School of Social Sciences, Business and Law",Economics,8,3.63,"Machine Learning, Programming",ECO210,Microeconomics,3,Medium,5,0.69,1,Low
201948537,School of Education and Humanities,Physics,2,3.58,"Law, Research, Machine Learning",PHY310,Quantum Mechanics,5,Easy,4,0.59,0,Low
244286573,School of Education and Humanities,Pedagogy and Psychology,8,3.96,"Law, Data Analysis",EDU210,Educational Psychology,3,Easy,5,0.74,0,Low
212727952,School of IT and Applied Mathematics,Information Systems,7,2.65,"Finance, Law",INF305,Database Systems,5,Easy,5,0.55,0,Medium
231610130,"School of Social Sciences, Business and Law",Finance,4,3.8,Statistics,FIN330,Investment Analysis,6,Hard,5,0.52,0,Low
238061711,School of Education and Humanities,Physics,1,2.08,Business,PHY310,Quantum Mechanics,5,Hard,5,0.26,0,High
209915896,School of IT and Applied Mathematics,Statistics and Data Science,8,3.38,"Statistics, Business, Research",INF376,Natural Language Processing,7,Hard,3,0.56,0,Low
248636828,"School of Social Sciences, Business and Law",Finance,2,2.49,Machine Learning,FIN330,Investment Analysis,6,Medium,3,0.42,1,High
222109919,School of Education and Humanities,Physics,8,2.99,"Machine Learning, Data Analysis, Education",PHY310,Quantum Mechanics,5,Hard,5,0.5,1,Medium
239364659,School of IT and Applied Mathematics,Statistics and Data Science,1,3.51,"Statistics, Machine Learning, Finance",INF376,Natural Language Processing,7,Hard,5,0.48,1,Low
214651901,School of IT and Applied Mathematics,Computer Science,5,2.22,"Machine Learning, Statistics",CSS210,Data Structures,3,Medium,4,0.48,1,High
227684007,"School of Social Sciences, Business and Law",International Law,4,3.22,"Education, Law, Research",LAW330,Human Rights Law,5,Easy,3,0.63,1,Low
229602637,School of IT and Applied Mathematics,Information Systems,8,2.94,"Finance, Artificial Intelligence, Education",INF305,Database Systems,5,Medium,3,0.59,1,Medium
218043709,School of IT and Applied Mathematics,Information Systems,2,3.11,"Machine Learning, Education",INF305,Database Systems,5,Medium,5,0.52,0,Low
236176803,School of Education and Humanities,Pedagogy and Psychology,2,3.34,"Statistics, Education",EDU410,Inclusive Education,7,Easy,5,0.65,0,Low
204446633,School of Education and Humanities,Mathematics,4,3.2,"Data Analysis, Statistics",MAT330,Topology,6,Medium,3,0.53,0,Low
217365068,School of IT and Applied Mathematics,Information Systems,8,3.96,"Business, Finance",INF320,Information Security,6,Medium,5,0.74,1,Low
234205166,School of IT and Applied Mathematics,Information Systems,8,3.63,"Machine Learning, Artificial Intelligence",INF305,Database Systems,5,Easy,5,0.69,1,Low
234343482,School of IT and Applied Mathematics,Information Systems,2,3.03,Machine Learning,INF320,Information Security,6,Easy,3,0.5,1,Low
228038846,"School of Social Sciences, Business and Law",Management,1,3.65,Education,MGT210,Principles of Management,3,Medium,3,0.6,0,Low
208310959,School of Education and Humanities,Mathematics,5,3.24,"Research, Machine Learning, Finance",MAT310,Abstract Algebra,5,Easy,3,0.64,1,Low
203749304,School of Education and Humanities,Physics,4,3.06,"Statistics, Research, Artificial Intelligence",PHY410,Statistical Physics,7,Easy,3,0.51,1,Low
213499484,School of IT and Applied Mathematics,Information Systems,3,3.67,"Machine Learning, Law",INF305,Database Systems,5,Medium,4,0.6,1,Low
228063752,School of Education and Humanities,Mathematics,6,2.15,"Research, Education, Finance",MAT410,Functional Analysis,7,Easy,4,0.37,0,High
226134247,"School of Social Sciences, Business and Law",Economics,2,2.48,Artificial Intelligence,ECO210,Microeconomics,3,Medium,4,0.42,0,High
205046872,School of IT and Applied Mathematics,Statistics and Data Science,4,3.19,Law,SDS306,Simulation Modeling,5,Easy,5,0.53,1,Low
221927114,"School of Social Sciences, Business and Law",International Law,5,3.24,Education,LAW410,International Arbitration,7,Easy,5,0.54,0,Low
249449998,"School of Social Sciences, Business and Law",Economics,6,3.06,"Business, Data Analysis, Law",ECO410,Econometrics,7,Medium,4,0.51,0,Low
245622281,"School of Social Sciences, Business and Law",International Law,2,2.67,"Artificial Intelligence, Education",LAW330,Human Rights Law,5,Easy,4,0.45,1,Medium
205164616,School of IT and Applied Mathematics,Computer Science,8,3.96,"Statistics, Artificial Intelligence, Machine Learning",CSS210,Data Structures,3,Hard,3,0.64,1,Low
247127873,School of IT and Applied Mathematics,Computer Science,5,3.35,"Education, Data Analysis",CSS210,Data Structures,3,Easy,3,0.65,1,Low
212351450,School of IT and Applied Mathematics,Information Systems,3,2.71,Machine Learning,INF340,Enterprise Systems,7,Hard,3,0.36,0,Medium
236493576,School of IT and Applied Mathematics,Statistics and Data Science,8,3.62,"Finance, Statistics",CSS421,Computer Vision,7,Hard,4,0.59,0,Low
232321421,School of Education and Humanities,Pedagogy and Psychology,5,2.03,Law,EDU330,Teaching Methodologies,5,Hard,4,0.35,0,High
205229357,"School of Social Sciences, Business and Law",Economics,4,3.21,Statistics,ECO410,Econometrics,7,Medium,5,0.53,1,Low
249505602,School of Education and Humanities,Pedagogy and Psychology,3,2.17,Data Analysis,EDU210,Educational Psychology,3,Medium,5,0.48,1,High
236937485,School of Education and Humanities,Pedagogy and Psychology,5,2.39,"Education, Artificial Intelligence",EDU210,Educational Psychology,3,Hard,4,0.51,0,High
211794260,"School of Social Sciences, Business and Law",Management,4,3.02,"Law, Statistics, Education",MGT410,Strategic Management,7,Medium,5,0.5,0,Low
234721711,School of Education and Humanities,Pedagogy and Psychology,4,3.98,"Statistics, Machine Learning, Data Analysis",EDU330,Teaching Methodologies,5,Hard,5,0.55,0,Low
203599853,School of IT and Applied Mathematics,Computer Science,6,2.33,Programming,CSS330,Operating Systems,5,Hard,4,0.4,0,High
243405579,School of Education and Humanities,Pedagogy and Psychology,3,2.85,"Data Analysis, Business",EDU210,Educational Psychology,3,Hard,5,0.48,1,Medium
217871676,"School of Social Sciences, Business and Law",Economics,2,3.63,"Finance, Education, Statistics",ECO410,Econometrics,7,Medium,4,0.59,0,Low
243948982,"School of Social Sciences, Business and Law",Finance,1,3.38,Artificial Intelligence,FIN410,Risk Management,7,Medium,4,0.56,1,Low
208804752,School of IT and Applied Mathematics,Computer Science,4,2.15,Research,CSS210,Data Structures,3,Medium,4,0.47,1,High
225234691,School of Education and Humanities,Physics,3,3.06,Machine Learning,PHY310,Quantum Mechanics,5,Hard,3,0.41,1,Low
239698877,School of Education and Humanities,Pedagogy and Psychology,5,3.07,"Law, Business",EDU410,Inclusive Education,7,Medium,3,0.51,0,Low
206083572,School of IT and Applied Mathematics,Information Systems,2,3.57,"Artificial Intelligence, Finance",INF320,Information Security,6,Medium,5,0.59,1,Low
206207856,"School of Social Sciences, Business and Law",International Law,6,2.4,"Law, Research",LAW330,Human Rights Law,5,Easy,5,0.61,1,High
239017839,"School of Social Sciences, Business and Law",Finance,2,3.58,"Artificial Intelligence, Programming, Education",FIN410,Risk Management,7,Easy,4,0.59,1,Low
206735255,"School of Social Sciences, Business and Law",Finance,5,3.46,"Artificial Intelligence, Data Analysis, Machine Learning",FIN330,Investment Analysis,6,Hard,3,0.47,1,Low
231997706,School of Education and Humanities,Pedagogy and Psychology,2,3.96,"Finance, Business, Statistics",EDU330,Teaching Methodologies,5,Easy,4,0.64,1,Low
206535308,School of IT and Applied Mathematics,Computer Science,6,3.8,"Research, Machine Learning, Data Analysis",CSS439,Distributed Systems,7,Easy,5,0.62,1,Low
213357111,"School of Social Sciences, Business and Law",International Law,8,3.17,"Law, Programming, Research",LAW330,Human Rights Law,5,Medium,4,0.73,1,Low
237661705,School of Education and Humanities,Mathematics,2,3.94,"Finance, Programming",MAT410,Functional Analysis,7,Hard,5,0.54,1,Low
213590768,"School of Social Sciences, Business and Law",International Law,5,3.49,Programming,LAW410,International Arbitration,7,Easy,3,0.57,1,Low
212470674,School of IT and Applied Mathematics,Statistics and Data Science,4,3.68,Law,INF376,Natural Language Processing,7,Easy,4,0.6,1,Low
225316289,School of Education and Humanities,Pedagogy and Psychology,6,2.59,Artificial Intelligence,EDU330,Teaching Methodologies,5,Easy,5,0.54,0,Medium
242172235,School of IT and Applied Mathematics,Statistics and Data Science,8,3.34,"Research, Finance, Artificial Intelligence",CSS324,Introduction to Machine Learning,7,Easy,3,0.65,1,Low
217175942,School of IT and Applied Mathematics,Information Systems,6,2.59,"Business, Research, Statistics",INF320,Information Security,6,Hard,5,0.44,1,Medium
234541909,School of IT and Applied Mathematics,Information Systems,5,2.14,"Business, Data Analysis",INF340,Enterprise Systems,7,Easy,4,0.37,1,High
213467352,School of IT and Applied Mathematics,Computer Science,5,3.13,"Education, Research, Finance",CSS330,Operating Systems,5,Easy,4,0.62,0,Low
229387178,School of Education and Humanities,Mathematics,6,2.46,Artificial Intelligence,MAT330,Topology,6,Medium,4,0.52,0,High
247757205,School of Education and Humanities,Physics,8,2.92,"Machine Learning, Statistics",PHY330,Electrodynamics,6,Hard,4,0.49,0,Medium
211737727,School of Education and Humanities,Pedagogy and Psychology,4,2.31,"Machine Learning, Business, Law",EDU210,Educational Psychology,3,Medium,3,0.5,1,High
248937099,"School of Social Sciences, Business and Law",Economics,6,3.03,"Programming, Education, Law",ECO210,Microeconomics,3,Medium,5,0.6,0,Low
209892981,School of Education and Humanities,Mathematics,6,2.92,Statistics,MAT410,Functional Analysis,7,Medium,4,0.49,0,Medium
221914288,School of Education and Humanities,Mathematics,2,2.99,"Artificial Intelligence, Research",MAT310,Abstract Algebra,5,Easy,3,0.5,1,Medium
209960875,School of IT and Applied Mathematics,Statistics and Data Science,5,2.83,"Data Analysis, Programming",SDS305,Applied Statistics,5,Hard,3,0.47,1,Medium
215295455,"School of Social Sciences, Business and Law",Management,1,3.51,Data Analysis,MGT210,Principles of Management,3,Hard,3,0.48,0,Low
211711164,"School of Social Sciences, Business and Law",Management,7,2.98,"Machine Learning, Finance",MGT320,Project Management,5,Hard,5,0.5,0,Medium
206915548,"School of Social Sciences, Business and Law",Finance,4,3.25,"Data Analysis, Programming, Business",FIN330,Investment Analysis,6,Medium,3,0.54,1,Low
